trailingEps,forwardEps,heldPercentInsiders,heldPercentInstitutions,profitMargins,priceToSalesTrailing12Months,payOutRatio,fiveYearAvgDividendYield,beta,overallRisk,boardRisk,ESG_score
,,,,,,,,,,,9.84
2.85,,0.00052,0.78054,0.23486,,,,0.853,1,6,13.87
3.0,,0.00052,0.78054,0.23486,3.2173207,,2.99,0.853,1,6,13.87
55.01,,0.00052,0.78054,0.23486,58.08511,,3.03,0.853,1,6,13.87
2.35,2.95,0.35579,0.5478,0.08262,1.2627583,,3.15,0.228,4,2,23.5
,,,,,,,,,,,23.5
,,,,,,,,,,,23.5
,,,,,,,,,,,23.5
,,,,,,,,,,,23.5
,,,,,,,,,,,23.5
,,,,,,,,,,,23.5
,,,,,,,,,,,28.7
,,,,,,,,,,,28.7
,,,,,,,,,,,28.7
2.77,2.88,0.00458,0.97486997,0.11887,2.0858095,,2.81,0.374,3,5,21.7
,,,,,,,,,,,21.7
,,,,,,,,,,,21.7
,,,,,,,,,,,21.7
,,,,,,,,,,,21.7
,,,,,,,,,,,37.55
,,,,,,,,,,,32.63
,,,,,,,,,,,24.74
,,,,,,,,,,,24.74
,,,,,,,,,,,24.74
,,,,,,,,,,,24.74
,,,,,,,,,,,24.74
0.57,0.62,0.29673,0.31213,0.19543,2.486609,,2.03,0.719,8,5,33.97
0.07,,0.29673,0.31213,0.19543,0.29264808,,2.08,0.719,8,5,33.97
,,,,,,,,,,,33.97
,,,,,,,,,,,33.97
,,,,,,,,,,,33.97
,,,,,,,,,,,33.97
,,,,,,,,,,,33.97
,,,,,,,,,,,18.02
,,,,,,,,,,,21.9
2.88,,0.2031,0.39619,0.06525,0.7729796,,5.3,1.237,3,4,16.43
0.54,0.25,0.58429,0.055760004,0.04512,1.9695787,,,1.011,,,38.73
0.06,,0.58429,0.055760004,0.04512,0.23026584,,,1.011,,,38.73
,,,,,,,,,,,38.73
,,,,,,,,,,,43.95
,,,,,,,,,,,43.95
12.61,,0.15043001,0.67864,0.15572,6.4238415,,0.98,1.258,8,10,18.08
3.41,,0.0076099997,0.88315004,0.12658,1.2772952,,,0.98,10,10,23.09
,,,,,,,,,,,23.09
,,,,,,,,,,,23.09
,,,,,,,,,,,23.09
,,,,,,,,,,,23.09
,,,,,,,,,,,31.07
,,,,,,,,,,,22.69
0.15,,0.92306,0.0375,0.103599995,0.07031495,,2.12,0.801,8,9,31.07
,,,,,,,,,,,31.07
,,,,,,,,,,,31.07
,,,,,,,,,,,25.33
,,,,,,,,,,,25.33
1.58,,0.38213003,0.15564,0.18625,1.1325809,,4.97,0.6,9,7,25.33
,,,,,,,,,,,25.33
,,,,,,,,,,,25.33
4.71,,0.00396,0.86143,0.02158,1.1045861,,,1.038,8,7,19.3
4.74,18.98,0.00396,0.86143,0.02158,1.0962002,,2.65,1.038,8,7,19.3
85.82,,0.00396,0.86143,0.02158,19.12141,,2.71,1.038,8,7,19.3
4.74,,0.00396,0.86143,0.02158,1.1020547,,,1.038,8,7,19.3
,,,,,,,,,,,19.3
,,,,,,,,,,,19.3
,,,,,,,,,,,19.3
,,,,,,,,,,,19.3
,,,,,,,,,,,19.3
,,,,,,,,,,,21.28
,,,,,,,,,,,21.28
,,,,,,,,,,,21.28
,,,,,,,,,,,21.28
-0.05,1.27,0.07846,0.60532004,-0.00343,0.913745,,4.25,2.55,10,10,24.49
,,,,,,,,,,,24.49
,,,,,,,,,,,24.49
,,,,,,,,,,,24.49
,,,,,,,,,,,24.49
,,,,,,,,,,,24.49
1.68,,0.11468001,0.41974,0.19195999,0.239246,,6.59,0.934,2,2,34.55
,,,,,,,,,,,34.55
,,,,,,,,,,,34.55
-54.159,,2.0000001e-05,0.98522,-0.08845,,,,1.054,,,47.35
-1.48,0.12,2.0000001e-05,0.98522,-0.08845,13.714202,,,1.054,,,47.35
,,,,,,,,,,,47.35
,,,,,,,,,,,47.35
,,,,,,,,,,,32.77
,,,,,,,,,,,32.77
2.1,,0.78875,0.06126,0.05466,0.29507828,,4.34,0.459,1,1,32.77
,,,,,,,,,,,32.77
,,,,,,,,,,,32.77
,,,,,,,,,,,18.9
0.95,1.09,0.65147,0.27075002,0.025120001,0.56724447,,2.89,0.323,,,21.26
96.75,97.29,0.014450001,0.53319,0.12375,6.159582,,1.07,0.298,1,1,23.67
5.13,,0.069860004,0.49433,0.05697,0.0085017625,,0.94,0.877,8,9,22.29
0.16,,0.24223,0.56114,0.04763,0.1026893,,0.95,0.601,10,7,30.19
1.27,1.76,0.24223,0.56114,0.04763,0.8148415,,0.96,0.601,10,7,30.19
7.05,,0.11528,0.48516,0.04512,0.004127768,,4.4,0.36,3,4,22.8
1139.55,1309.75,0.11528,0.48516,0.04512,0.66941893,,4.26,0.36,3,4,22.8
,,,,,,,,,,,22.8
,,,,,,,,,,,22.8
,,,,,,,,,,,22.8
3.69,,0.06888,0.50302,0.06836,0.0035829232,,,0.467,8,9,14.56
5.19,,0.10745,0.81821,0.19941,7.1585283,,,0.86,7,10,11.86
5.19,9.79,0.10745,0.81821,0.19941,7.1309896,,0.38,0.86,7,10,11.86
5.19,,0.10745,0.81821,0.19941,7.2019544,,,0.86,7,10,11.86
,,,,,,,,,,,11.86
,,,,,,,,,,,11.86
,,,,,,,,,,,11.86
,,,,,,,,,,,11.86
,,,,,,,,,,,11.86
3.35,,0.00207,0.79792,0.015700001,0.27040678,,2.92,0.739,2,3,20.04
,,,,,,,,,,,20.04
,,,,,,,,,,,20.04
,,,,,,,,,,,20.04
3.96,,0.00207,0.79792,0.015700001,0.31482747,,2.94,0.739,2,3,20.04
,,,,,,,,,,,24.13
,,,,,,,,,,,13.49
,,,,,,,,,,,13.49
,,,,,,,,,,,25.83
,,,,,,,,,,,25.83
,,,,,,,,,,,25.83
-0.03,,0.77616996,0.06809,0.0035100002,0.29730922,,3.53,0.485,10,10,25.83
,,,,,,,,,,,25.83
,,,,,,,,,,,23.82
4.0,12.39,0.00312,0.89315003,0.06444,3.2391627,,1.33,0.445,10,10,23.82
4.01,,0.00312,0.89315003,0.06444,3.269021,,,0.445,10,10,23.82
3.37,,0.69705003,0.12802,0.11158,9.730843,,0.5,0.593,7,6,14.91
3.35,6.17,0.69705003,0.12802,0.11158,9.488878,,0.5,0.593,7,6,14.91
3.36,,0.69705003,0.12802,0.11158,9.796534,,,0.593,7,6,14.91
,,,,,,,,,,,17.51
36.72,,0.97502,0.00448,0.07317,1.7055947,,,1.056,9,9,17.51
,,,,,,,,,,,17.51
,,,,,,,,,,,17.51
,,,,,,,,,,,17.51
4.57,,0.06841,0.2741,15.734659,67.731155,,6.9,0.936,,,21.27
,,,,,,,,,,,25.24
,,,,,,,,,,,19.93
,,,,,,,,,,,26.0
,,,,,,,,,,,21.38
,,,,,,,,,,,21.66
,,,,,,,,,,,22.16
,,,,,,,,,,,21.66
,,,,,,,,,,,27.47
,,,,,,,,,,,42.43
,,,,,,,,,,,21.08
,,,,,,,,,,,21.19
,,,,,,,,,,,21.19
,,,,,,,,,,,21.19
,,,,,,,,,,,21.22
,,,,,,,,,,,49.82
,,,,,,,,,,,50.77
,,,,,,,,,,,20.21
,,,,,,,,,,,24.23
,,,,,,,,,,,23.67
,,,,,,,,,,,22.09
,,,,,,,,,,,22.08
,,,,,,,,,,,26.54
,,,,,,,,,,,27.35
,,,,,,,,,,,21.4
,,,,,,,,,,,22.31
,,,,,,,,,,,26.31
,,,,,,,,,,,26.35
,,,,,,,,,,,23.76
,,,,,,,,,,,22.29
,,,,,,,,,,,22.29
,,,,,,,,,,,22.29
,,,,,,,,,,,22.29
,,,,,,,,,,,22.29
,,,,,,,,,,,23.07
,,,,,,,,,,,23.24
-4.16,,0.00266,1.04988,-0.03262,0.8412277,,,0.921,9,9,20.08
-76.1,,0.00266,1.04988,-0.03262,15.155251,,,0.921,9,9,20.08
,,,,,,,,,,,17.49
,,,,,,,,,,,17.49
,,,,,,,,,,,17.49
0.6,,0.33466998,0.24603,0.04107,0.007064659,,2.5,0.895,4,5,17.49
,,,,,,,,,,,17.49
,,,,,,,,,,,36.86
,,,,,,,,,,,36.86
2.28,4.13,0.00135,0.74511003,0.13854,2.5742726,,4.41,0.608,3,6,26.4
,,,,,,,,,,,26.4
,,,,,,,,,,,26.4
,,,,,,,,,,,26.4
,,,,,,,,,,,26.4
3.32,3.87,0.02902,0.46886003,0.16627,5.1755548,,0.33,0.574,3,4,21.66
,,,,,,,,,,,22.89
,,,,,,,,,,,22.89
-2.71,,0.57588,0.17757,-0.52593,0.0028725066,,2.22,0.575,2,4,22.89
,,,,,,,,,,,22.89
,,,,,,,,,,,22.89
,,,,,,,,,,,17.37
,,,,,,,,,,,17.37
,,,,,,,,,,,17.37
,,,,,,,,,,,17.37
,,,,,,,,,,,17.37
0.62,1.16,0.2573,0.53723997,0.03105,1.366002,,0.74,0.338,2,2,21.71
313.07,129.95,0.08434,0.68044,0.19243,3.8915408,,0.62,0.351,4,3,26.59
,,,,,,,,,,,19.15
,,,,,,,,,,,19.15
,,,,,,,,,,,19.15
,,,,,,,,,,,19.15
,,,,,,,,,,,19.15
10.32,9.6,0.03918,1.00891,0.0806,1.1935904,,2.18,1.574,6,7,17.43
,,,,,,,,,,,17.43
,,,,,,,,,,,17.43
,,,,,,,,,,,17.43
,,,,,,,,,,,17.43
,,,,,,,,,,,25.15
,,,,,,,,,,,25.15
,,,,,,,,,,,25.15
57.15,,0.18515,0.47123,0.08167,1.4436321,,0.46,0.927,5,3,13.03
,,,,,,,,,,,18.46
,,,,,,,,,,,18.46
7.81,13.67,0.18565,0.40252998,0.060900003,93.31004,,1.45,1.061,4,2,18.25
2.995,,0.00233,0.75601,0.03505,,,,1.222,5,5,28.6
,,,,,,,,,,,28.6
1.0,,0.00233,0.75601,0.03505,2.3571227,,2.21,1.222,5,5,28.6
8.04,12.39,0.13761,0.8046,0.27164,10.956963,,0.84,1.268,4,2,15.82
,,,,,,,,,,,15.82
,,,,,,,,,,,15.82
,,,,,,,,,,,15.82
,,,,,,,,,,,15.82
,,,,,,,,,,,15.82
,,,,,,,,,,,24.58
,,,,,,,,,,,24.58
,,,,,,,,,,,24.58
,,,,,,,,,,,24.58
,,,,,,,,,,,19.86
,,,,,,,,,,,19.86
,,,,,,,,,,,19.86
,,,,,,,,,,,13.25
,,,,,,,,,,,13.25
-6.79,1.32,0.86867994,0.04137,-1.5058701,4.0332074,,1.62,0.591,5,7,13.25
,,,,,,,,,,,13.25
-6.79,-0.91,0.86867994,0.04137,-1.5058701,4.0354247,,1.62,0.591,5,7,13.25
,,,,,,,,,,,17.25
,,,,,,,,,,,26.78
,,,,,,,,,,,30.29
10.65,11.5,0.22241,0.50659,0.045289997,0.44520974,,2.2,1.172,3,5,34.97
10.65,,0.22241,0.50659,0.045289997,0.44477853,,,1.172,3,5,34.97
,,,,,,,,,,,29.55
,,,,,,,,,,,29.55
3.57,3.36,0.00088,0.31042,0.13804,1.7983898,,4.67,0.282,4,2,33.81
247.69,171.18,0.53968,0.28975,0.05806,546.00006,,6.61,0.374,6,7,22.17
21.01,21.21,0.70919,0.087419994,0.21059999,6.961139,,2.12,0.622,7,4,35.45
,,0.70919,0.087419994,0.21059999,7.0258665,,,0.622,7,4,35.45
,,,,,,,,,,,20.38
1.31,1.08,0.168,0.26773,0.37741002,3.7881413,,8.68,0.554,2,2,14.8
,,0.168,0.26773,0.37741002,,,,0.554,2,2,14.8
1.31,,0.168,0.26773,0.37741002,4.154596,,5.42,0.554,2,2,14.8
2.0,,0.168,0.28725,0.56144,3.714336,,8.23,0.609243,2,2,14.8
1.31,,0.168,0.26773,0.37741002,3.8140085,,8.65,0.554,2,2,14.8
1.84,1.82,0.70125,0.10408,0.0296,0.69702,,7.65,0.584,1,2,16.06
1.84,,0.70125,0.10408,0.0296,0.6966725,,10.79,0.584,1,2,16.06
,,,,,,,,,,,16.06
,,,,,,,,,,,16.06
,,,,,,,,,,,16.06
,,,,,,,,,,,16.06
,,,,,,,,,,,16.06
,,,,,,,,,,,16.06
0.6,0.73,0.23586,0.30638,0.040960003,0.6693507,,5.57,0.946,1,1,21.64
0.55,0.67,0.23586,0.30638,0.040960003,0.6050053,,5.47,0.946,1,1,21.64
0.4,,0.23584999,0.35852,0.02096,0.51565075,,5.03,0.932391,1,1,21.64
,,0.82268995,0.14635,0.06889,,,,0.871,,,19.44
5.04,10.18,0.82268995,0.14635,0.06889,820.5116,,2.64,0.871,,,19.44
0.55,,0.23586,0.30638,0.040960003,0.604607,,5.46,0.946,1,1,21.64
84.11,77.6,0.03926,0.41049,0.01827,0.15489486,,4.71,0.482,3,5,31.71
1.4,,0.32426998,0.20415,0.050040003,0.47930717,,,1.066,2,2,28.99
1.4,2.22,0.32426998,0.20415,0.050040003,0.47919488,,6.47,1.066,2,2,28.99
1.4,,0.32426998,0.20415,0.050040003,0.4795291,,6.47,1.066,2,2,28.99
1.4,,0.32426998,0.20415,0.050040003,0.48775864,,6.46,1.066,2,2,28.99
1.4,,0.32426998,0.20415,0.050040003,0.48082235,,6.46,1.066,2,2,28.99
,,,,,,,,,,,28.99
,,,,,,,,,,,28.99
,,,,,,,,,,,28.99
,,,,,,,,,,,28.99
,,,,,,,,,,,28.99
0.55,,0.23586,0.30638,0.040960003,0.6048062,,5.47,0.946,1,1,21.64
,,,,,,,,,,,21.64
,,,,,,,,,,,21.64
,,,,,,,,,,,21.64
,,,,,,,,,,,21.64
,,,,,,,,,,,21.64
,,,,,,,,,,,14.38
,,,,,,,,,,,14.38
,,,,,,,,,,,14.38
0.18,,0.15043001,0.40853,0.0054400004,0.35318628,,4.66,0.612,1,2,17.64
,,,,,,,,,,,17.64
1.809,,0.15043001,0.40853,0.0054400004,140.7251,,,0.612,1,2,17.64
,,,,,,,,,,,28.09
160.78,148.4,0.25014,0.37014,0.28757,38.481895,,2.82,1.579,3,4,14.49
,,,,,,,,,,,17.96
,,,,,,,,,,,17.96
,,,,,,,,,,,17.96
-0.71,,0.00265,0.64492,-0.10042,0.06285146,,2.5,0.366,3,3,16.54
-7.94,5.82,0.00265,0.64492,-0.10042,0.712145,,2.47,0.366,3,3,16.54
-0.7,0.54,0.00265,0.64492,-0.10042,0.06259521,,2.51,0.366,3,3,16.54
3.65,,0.0029699998,0.95685995,0.14092,4.3302526,,,0.767,3,4,13.29
3.64,,0.0029699998,0.95685995,0.14092,4.2901525,,,0.767,3,4,13.29
,,,,,,,,,,,13.29
,,,,,,,,,,,13.29
,,,,,,,,,,,13.29
,,,,,,,,,,,13.29
,,,,,,,,,,,13.29
,,,,,,,,,,,13.29
,,,,,,,,,,,24.27
,,,,,,,,,,,24.27
,,,,,,,,,,,24.27
,,,,,,,,,,,24.27
,,,,,,,,,,,24.27
,,,,,,,,,,,24.27
2.16,,0.00208,0.8536,0.10715,1.5611615,,,0.605,3,1,22.86
2.643,,0.00208,0.8536,0.10715,1.6445993,,,0.605,3,1,22.86
2.15,3.27,0.00208,0.8536,0.10715,1.5425295,,3.4,0.605,3,1,22.86
15.88,,0.56741,0.24508,0.13742,0.78995603,,0.65,,5,4,12.05
15.88,,0.56741,0.24508,0.13742,0.50720274,,0.65,,5,4,12.05
165.498,,0.56741,0.24508,0.13742,10.3074465,,,,5,4,12.05
,,0.00063,0.62891,0.10645001,,,,0.947,7,7,41.6
6.03,,0.00063,0.62891,0.10645001,,,,0.947,7,7,41.6
,,,,,,,,,,,27.65
,,,,,,,,,,,21.16
,,,,,,,,,,,21.16
12.11,14.99,0.58981,0.24403,0.06033,0.8654274,,4.59,0.808,4,6,29.32
12.28,,0.58981,0.24403,0.06033,0.8649327,,4.59,0.808,4,6,29.32
2.04,1.2,0.46791,0.36036998,0.060060002,0.583139,,4.97,0.775,7,9,24.73
2.18,,0.44713002,0.37183,0.05662,0.49964282,,,0.857906,7,10,24.73
2.04,,0.46791,0.36036998,0.060060002,0.5763093,,3.4,0.775,7,9,24.73
,,,,,,,,,,,15.59
,,,,,,,,,,,15.59
,,,,,,,,,,,15.59
1.23,2.54,0.41696998,0.60412,0.03372,0.5885205,,4.09,2.223,3,5,15.59
,,,,,,,,,,,15.59
112.106,,0.19816,0.54777,0.24667,,,,0.984,9,10,20.66
10.17,6.69,0.03108,0.93382,0.14939,5.775689,,,1.289,1,3,18.93
,,,,,,,,,,,18.93
,,,,,,,,,,,18.93
,,,,,,,,,,,18.93
,,,,,,,,,,,18.93
9.479,,0.03108,0.93382,0.14939,7.323452,,,1.289,1,3,18.93
,,,,,,,,,,,18.93
2.27,,0.45825002,0.43867,0.08781,1.0590808,,,0.732,6,10,19.74
2.07,,0.45825002,0.43867,0.08781,0.8705824,,6.38,0.732,6,10,19.74
,,,,,,,,,,,40.55
,,,,,,,,,,,40.55
,,,,,,,,,,,40.55
,,,,,,,,,,,40.55
,,,,,,,,,,,40.55
-24.2,,0.0155299995,0.6246,-2.22733,8.397852,,4.7,1.051,2,2,11.11
0.1,,,0.32257998,0.009,0.7545931,,1.42,0.665,4,5,18.11
,,,,,,,,,,,28.63
1849.801,,0.19009,0.34127,0.12913999,116.415184,,,0.435,3,1,20.86
93.55,,0.1899,0.32031,0.12357,5.5542045,,,0.438502,1,2,20.86
96.53,,0.19009,0.34127,0.12913999,5.43894,,,0.435,3,1,20.86
1.29,,0.29756,0.30087,0.06348,0.9363904,,2.36,0.533,2,6,28.58
1.18,0.99,0.29756,0.30087,0.06348,0.88962215,,2.36,0.533,2,6,28.58
1.53,2.26,0.0225,0.45051998,0.16249001,2.8035614,,5.03,0.261,10,8,16.81
2.17,,0.08663,0.46833,0.10353,0.7894154,,6.41,1.545,2,2,18.6
2.17,5.46,0.08663,0.46833,0.10353,0.7840418,,6.41,1.545,2,2,18.6
2.17,,0.08663,0.46833,0.10353,0.79131687,,,1.545,2,2,18.6
6.38,,0.10448,0.46318,0.019650001,572.77484,,,1.289,9,1,37.26
,,,,,,,,,,,23.43
,,0.50352,0.22354001,0.04132,0.27420652,,2.5,0.698,9,10,15.67
3.46,9.64,0.008450001,0.92859,0.10215,3.1653051,,0.53,0.968,7,8,20.87
,,,,,,,,,,,20.87
,,,,,,,,,,,20.87
,,,,,,,,,,,20.87
,,,,,,,,,,,21.91
5.03,,0.111540005,0.48527,0.05567,0.68197143,,3.02,1.424,2,3,21.91
,,,,,,,,,,,21.91
,,,,,,,,,,,21.91
5.23,,0.111540005,0.48527,0.05567,0.72925913,,3.1,1.424,2,3,21.91
,,,,,,,,,,,21.91
5.23,,0.111540005,0.48527,0.05567,0.7238138,,,1.424,2,3,21.91
,,,,,,,,,,,21.91
17.42,,0.63453,0.21572,0.1283,9.128842,,0.88,0.33,6,6,28.39
17.43,22.07,0.63453,0.21572,0.1283,9.129945,,0.88,0.33,6,6,28.39
5.3,,0.0027700001,0.80574,0.24007,5.591781,,,1.044,10,7,24.22
21.01,,0.0051700003,0.72539,0.1883,2.576372,,,1.416,7,7,25.45
21.03,,0.0051700003,0.72539,0.1883,2.5760877,,2.21,1.416,7,7,25.45
21.03,,0.0051700003,0.72539,0.1883,2.550457,,2.21,1.416,7,7,25.45
,,,,,,,,,,,25.45
,,,,,,,,,,,25.45
,,,,,,,,,,,25.45
,,,,,,,,,,,25.45
,,,,,,,,,,,25.45
,,,,,,,,,,,25.45
85.22,23.11,0.47518003,0.22964,0.04438,1.1798092,,0.53,0.548,10,10,43.12
85.24,41.74,0.47518003,0.22964,0.04438,1.1457231,,0.53,0.548,10,10,43.12
,,,,,,,,,,,17.69
,,,,,,,,,,,17.69
6.97,,0.38339,0.26403,0.04824,0.7877683,,1.88,0.861,8,8,17.69
,,,,,,,,,,,17.69
,,,,,,,,,,,17.69
2.23,,4.0000003e-05,0.50763,0.23487,2.898969,,5.71,1.607,1,1,23.18
0.19,1.45,0.01197,0.84828,0.04617,278.39877,,10.6,0.811,3,3,11.14
17.86,23.95,0.52057,0.25573,0.0653,16.526615,,2.29,0.355,,,46.08
,,,,,,,,,,,27.53
226.19,,0.00271,0.83916,0.05233,29.886911,,1.46,0.343,4,7,27.53
,,,,,,,,,,,27.53
,,0.00271,0.83916,0.05233,,,,0.343,4,7,27.53
,,,,,,,,,,,46.08
12.42,,0.00271,0.83916,0.05233,1.6240853,,,0.343,4,7,27.53
0.06,,0.43437,0.14791,0.032390002,0.06445591,,1.81,1.242,5,1,17.84
,,,,,,,,,,,17.84
,,,,,,,,,,,17.84
,,,,,,,,,,,17.84
,,,,,,,,,,,17.84
0.06,,0.43437,0.14791,0.032390002,0.0636795,,1.81,1.242,5,1,17.84
,,,,,,,,,,,17.84
,,,,,,,,,,,17.84
,,,,,,,,,,,29.01
,,,,,,,,,,,29.01
,,,,,,,,,,,29.01
,,,,,,,,,,,29.01
0.18,,0.7622,0.01608,0.051009998,1.9666411e-05,,3.72,0.44,,,41.77
,,,,,,,,,,,41.77
,,,,,,,,,,,41.77
,,,,,,,,,,,41.77
,,,,,,,,,,,28.79
,,,,,,,,,,,26.1
-20.53,,0.53857,0.269,-0.06847,0.0045963703,,,0.951871,8,8,21.11
-24.17,,0.53795,0.24872999,-0.62539,0.0073930486,,7.21,0.83,8,8,21.11
1.72,115.0,0.00135,0.62605,0.19673,3.465271,,2.22,0.326,1,1,19.3
1.72,143.28,0.00135,0.62605,0.19673,3.4776397,,2.22,0.326,1,1,19.3
,,,,,,,,,,,19.3
,,,,,,,,,,,19.3
,,,,,,,,,,,19.3
,,,,,,,,,,,19.3
,,,,,,,,,,,19.3
,,,,,,,,,,,19.3
,,,,,,,,,,,26.48
,,,,,,,,,,,26.48
0.87,,0.26992,0.38396,0.02674,0.45145065,,6.0,0.934,3,3,29.6
,,,,,,,,,,,29.6
,,,,,,,,,,,29.6
,,,,,,,,,,,29.6
,,,,,,,,,,,18.75
,,,,,,,,,,,18.75
,,,,,,,,,,,21.42
,,,,,,,,,,,21.68
,,,,,,,,,,,21.82
,,,,,,,,,,,21.32
,,,,,,,,,,,49.86
,,,,,,,,,,,25.79
,,,,,,,,,,,22.27
,,,,,,,,,,,22.48
,,,,,,,,,,,22.17
,,,,,,,,,,,20.89
-0.01,2.08,0.20104,0.6027,-0.21301001,5.4666076,,7.94,2.28,8,3,10.54
,,0.01191,0.5112,0.31379998,1.6112369,,6.76,0.863,1,1,24.54
-1.16,,0.00046,0.07574,-0.65515,9.140527,,8.24,0.869,,,29.33
,,0.43228,0.30166,0.06289,0.6975524,,1.87,0.731,7,7,16.31
243.93,275.47,0.03754,0.34063998,0.05941,1.086045,,1.27,0.114,4,3,27.9
12.96,,0.0001,0.62866,0.17011,54.421776,,,0.302902,1,1,15.14
0.87,,0.25767002,0.5387,0.4005,5.7402344,,3.34,0.616,3,2,19.56
0.69,,0.25767002,0.5387,0.4005,4.5035253,,3.32,0.616,3,2,19.56
0.69,62.55,0.25767002,0.5387,0.4005,4.4983835,,3.32,0.616,3,2,19.56
0.78,,0.25767002,0.5387,0.4005,5.1551948,,3.35,0.616,3,2,19.56
,,,,,,,,,,,19.56
4.48,,0.00811,0.89397,0.12106,0.8816454,,2.51,1.435,5,5,14.98
,,,,,,,,,,,14.98
,,,,,,,,,,,14.98
4.48,3.37,0.00811,0.89397,0.12106,0.87647456,,2.53,1.435,5,5,14.98
,,,,,,,,,,,14.98
4.48,,0.00811,0.89397,0.12106,0.88709104,,2.51,1.435,5,5,14.98
,,,,,,,,,,,14.98
40.68,,0.0036300002,0.6632,0.264,2.2572515,,,0.894,10,10,20.66
59462.4,,0.38469002,0.19242,0.26022,2.699599,,,0.871413,10,10,45.76
40.7,,0.0036300002,0.6632,0.264,2.2464154,,,0.894,10,10,20.66
,,,,,,,,,,,25.47
,,,,,,,,,,,25.47
1.05,,0.00266,0.44338,0.41759998,2.3907342,,6.1,0.593,2,3,25.47
,,,,,,,,,,,25.47
,,,,,,,,,,,25.47
,,,,,,,,,,,25.47
1.05,,0.00266,0.44338,0.41759998,2.4025376,,6.09,0.593,2,3,25.47
,,,,,,,,,,,25.47
,,,,,,,,,,,20.79
,,,,,,,,,,,20.79
,,,,,,,,,,,20.79
57.95,,0.61245996,0.25004998,0.14509,340.06384,,2.42,0.627,2,4,12.92
,,,,,,,,,,,24.83
-0.021,,0.00123,0.087419994,,-8.662617,,,0.645,,,24.83
5.3,,0.04271,0.44057998,0.08027001,0.007302388,,2.0,0.727,1,1,30.63
,,,,,,,,,,,30.63
,,,,,,,,,,,30.63
,,,,,,,,,,,30.63
,,,,,,,,,,,30.63
0.67,,0.30715,0.39143002,0.06609,1.4624993,,1.99,0.446,7,9,25.28
72.36,,0.02022,0.98089,0.25885,195.59935,,,1.257,6,7,17.56
-181.55,44.15,0.52833,0.15053001,-0.06774,0.18722923,,2.1,0.997,6,6,30.22
,,,,,,,,,,,30.22
,,,,,,,,,,,21.38
854.71,641.38,0.04271,0.44057998,0.08027001,1.2029757,,1.98,0.727,1,1,30.63
90.607,,0.04271,0.44057998,0.08027001,,,,0.727,1,1,30.63
,,,,,,,,,,,28.82
41.19,,0.6707,0.10731,0.32107,18.525248,,,0.739,8,7,9.41
,,,,,,,,,,,9.41
,,,,,,,,,,,9.41
0.34,,0.60264,0.2085,0.03708,0.087979496,,4.97,1.261,8,8,18.24
0.34,,0.60264,0.2085,0.03708,0.08907472,,4.97,1.261,8,8,18.24
,,,,,,,,,,,18.24
,,,,,,,,,,,18.24
,,,,,,,,,,,18.24
,,,,,,,,,,,18.24
,,,,,,,,,,,18.24
,,,,,,,,,,,18.24
-0.01,,0.20104,0.6027,-0.21301001,5.592063,,7.75,2.28,8,3,10.54
,,,,,,,,,,,13.35
,,,,,,,,,,,13.35
,,,,,,,,,,,13.35
,,,,,,,,,,,23.68
,,,,,,,,,,,23.68
,,,,,,,,,,,23.68
,,,,,,,,,,,18.87
,,,,,,,,,,,18.87
,,,,,,,,,,,18.87
,,,,,,,,,,,18.87
,,,,,,,,,,,18.87
,,,,,,,,,,,18.87
6.95,9.23,0.75714,0.09236,0.01883,0.2894069,,5.28,1.261,8,7,24.72
6.95,,0.75714,0.09236,0.01883,0.2894069,,5.28,1.261,8,7,24.72
6.95,,0.75714,0.09236,0.01883,0.28371647,,2.7,1.261,8,7,24.72
5.35,6.17,0.09719,0.36018002,0.113299996,1.6112707,,4.28,1.059,2,4,25.6
5.35,,0.09719,0.36018002,0.113299996,1.6175311,,,1.059,2,4,25.6
5.75,,0.11586001,0.35658002,0.123730004,1.6785562,,4.52,1.088999,2,4,25.6
2.11,4.39,0.00746,0.99439,0.12977,4.5151005,,,1.0,6,6,25.0
1.97,,0.00746,0.99439,0.12977,4.171515,,,1.0,6,6,25.0
,,,,,,,,,,,30.55
1.3,5.28,0.013839999,1.06448,0.02809,0.16092713,,,1.213,5,3,30.55
,,,,,,,,,,,30.55
,,,,,,,,,,,30.55
,,,,,,,,,,,30.55
5.59,,0.54197,0.21132,0.05553,1.6365203,,1.96,0.574,7,9,28.7
1.37,,0.00219,0.89212996,0.06548,1.4468508,,,0.267,8,7,30.0
1.75,,0.00219,0.89212996,0.06548,1.5119785,,,0.267,8,7,30.0
0.359,,0.013150001,1.04125,0.13918,2.9188752,,,1.325,7,6,13.35
41.02,46.66,0.48523998,0.07148,0.082049996,1.2658758,,2.34,0.873,,,13.26
,,,,,,,,,,,36.43
,,,,,,,,,,,24.72
,,,,,,,,,,,24.72
,,,,,,,,,,,47.93
,,,,,,,,,,,24.72
,,,,,,,,,,,24.72
,,,,,,,,,,,24.72
1.26,1.4,0.0026,0.93214995,0.105450004,1.8750755,,3.25,0.928,6,3,28.73
,,,,,,,,,,,28.73
,,,,,,,,,,,28.73
,,,,,,,,,,,28.73
,,,,,,,,,,,28.73
0.89,0.95,0.00266,0.44338,0.41759998,2.0319047,,5.98,0.593,2,3,25.47
